"journeyID","journey_start","journey_end","journey_duration"
776,2016-01-06,2016-05-20,135
777,2016-07-04,2016-08-04,31
778,2016-09-09,2016-10-07,28
779,2015-08-07,2015-08-07,0
780,2015-12-02,2015-12-07,5
781,2016-01-06,2016-10-31,299
782,2015-10-04,2015-10-06,2
783,2015-12-24,2016-02-03,41
784,2016-07-10,2016-10-09,91
785,2015-06-23,2015-09-02,71
786,2015-10-23,2015-10-24,1
787,2016-05-14,2016-05-14,0
788,2016-10-14,2016-10-14,0
789,2015-11-16,2015-11-16,0
790,2015-06-18,2015-06-18,0
791,2015-06-01,2015-06-01,0
792,2015-07-21,2015-09-14,55
793,2016-01-13,2016-01-21,8
794,2016-05-17,2016-05-18,1
795,2016-09-17,2016-10-12,25
796,2016-01-09,2016-07-09,182
797,2015-06-01,2015-06-27,26
798,2015-07-26,2015-07-31,5
799,2015-08-31,2016-01-07,129
800,2016-07-08,2016-10-09,93
801,2015-08-27,2015-11-02,67
802,2015-12-05,2016-02-25,82
803,2016-07-22,2016-07-22,0
804,2016-09-01,2016-09-03,2
805,2015-08-02,2015-08-02,0
806,2015-09-14,2015-09-24,10
807,2016-05-26,2016-05-26,0
808,2016-07-24,2016-07-24,0
809,2016-10-18,2016-10-18,0
810,2015-11-28,2015-12-05,7
811,2015-06-04,2015-06-04,0
812,2016-03-05,2016-03-19,14
813,2015-06-07,2015-07-22,45
814,2016-03-28,2016-05-01,34
815,2015-08-23,2015-08-26,3
816,2016-06-13,2016-08-15,63
817,2015-09-28,2015-10-25,27
818,2015-12-26,2015-12-31,5
819,2016-05-05,2016-05-05,0
820,2016-08-23,2016-09-02,10
821,2016-10-20,2016-10-31,11
822,2015-07-09,2015-07-14,5
823,2016-07-24,2016-08-16,23
824,2016-10-19,2016-10-19,0
825,2015-06-29,2015-08-09,41
826,2015-08-08,2016-01-01,146
827,2016-01-02,2016-03-05,63
828,2016-03-06,2016-09-25,203
829,2016-10-27,2016-10-30,3
830,2015-07-06,2015-07-06,0
831,2016-04-01,2016-04-16,15
832,2016-02-13,2016-03-14,30
833,2015-06-01,2015-07-29,58
834,2015-11-18,2015-11-18,0
835,2016-01-27,2016-10-29,276
836,2015-06-03,2015-09-11,100
837,2015-10-15,2015-11-17,33
838,2016-01-11,2016-01-13,2
839,2016-03-08,2016-05-26,79
840,2016-06-27,2016-08-09,43
841,2016-09-21,2016-09-28,7
842,2016-06-15,2016-07-28,43
843,2015-06-11,2015-12-08,180
844,2016-01-19,2016-01-19,0
845,2016-02-16,2016-03-30,43
846,2016-08-02,2016-08-29,27
847,2016-10-13,2016-10-13,0
848,2015-07-08,2015-07-19,11
849,2015-08-22,2015-08-25,3
850,2015-10-07,2015-11-01,25
851,2015-12-01,2015-12-01,0
852,2016-03-16,2016-05-20,65
853,2016-06-18,2016-08-21,64
854,2016-01-01,2016-02-23,53
855,2016-05-16,2016-05-30,14
856,2016-06-14,2016-08-12,59
857,2015-07-12,2015-07-29,17
858,2015-09-15,2015-10-11,26
859,2016-03-04,2016-04-05,32
860,2016-08-13,2016-09-03,21
861,2016-10-16,2016-10-17,1
862,2015-10-26,2015-12-15,50
863,2016-03-14,2016-04-07,24
864,2016-05-17,2016-05-17,0
865,2016-08-02,2016-08-21,19
866,2016-09-19,2016-10-25,36
867,2016-04-09,2016-04-15,6
868,2015-07-22,2015-08-18,27
869,2015-12-01,2015-12-01,0
870,2016-01-03,2016-01-14,11
871,2016-02-14,2016-03-07,22
872,2016-05-22,2016-10-23,154
873,2015-07-28,2015-08-07,10
874,2015-10-29,2015-10-29,0
875,2015-12-04,2015-12-04,0
876,2016-08-11,2016-08-11,0
877,2015-06-26,2015-07-06,10
878,2015-07-07,2015-08-01,25
879,2015-06-28,2015-11-07,132
880,2015-11-08,2015-12-01,23
881,2015-12-30,2016-10-08,283
882,2015-06-06,2015-06-06,0
883,2015-08-02,2015-08-02,0
884,2016-02-16,2016-08-16,182
885,2015-06-03,2015-12-12,192
886,2016-01-18,2016-02-15,28
887,2016-09-23,2016-10-21,28
888,2015-06-10,2015-06-10,0
889,2015-07-13,2015-09-28,77
890,2016-06-01,2016-06-01,0
891,2015-06-06,2015-06-06,0
892,2015-08-09,2015-09-10,32
893,2015-10-18,2015-10-24,6
894,2016-02-11,2016-02-11,0
895,2016-03-11,2016-08-23,165
896,2016-10-04,2016-10-04,0
897,2015-08-23,2015-08-23,0
898,2016-01-01,2016-01-01,0
899,2016-02-23,2016-06-05,103
900,2016-08-25,2016-09-21,27
901,2016-10-29,2016-10-29,0
902,2015-06-02,2016-10-25,511
903,2016-04-17,2016-04-17,0
904,2015-07-30,2015-09-06,38
905,2016-07-31,2016-08-06,6
906,2015-06-09,2015-06-09,0
907,2016-08-20,2016-10-27,68
908,2015-06-02,2015-11-03,154
909,2016-01-06,2016-02-14,39
910,2016-04-24,2016-10-30,189
911,2015-07-01,2015-07-03,2
912,2015-10-14,2015-10-23,9
913,2015-06-02,2015-06-16,14
914,2015-07-24,2015-09-21,59
915,2015-10-25,2015-11-22,28
916,2016-01-24,2016-03-09,45
917,2016-04-20,2016-05-02,12
918,2016-06-15,2016-10-25,132
919,2015-06-04,2015-06-09,5
920,2015-08-08,2015-08-08,0
921,2015-09-08,2015-09-15,7
922,2015-10-16,2015-12-30,75
923,2016-03-02,2016-03-02,0
924,2016-03-31,2016-04-12,12
925,2016-05-18,2016-08-17,91
926,2015-12-20,2016-01-23,34
927,2015-10-18,2015-10-18,0
928,2016-03-07,2016-04-10,34
929,2015-06-19,2015-06-19,0
930,2015-07-19,2016-03-01,226
931,2016-06-01,2016-06-19,18
932,2016-08-22,2016-09-07,16
933,2016-10-12,2016-10-12,0
934,2015-10-08,2015-10-08,0
935,2015-12-23,2015-12-23,0
936,2016-03-01,2016-03-01,0
937,2016-10-02,2016-10-02,0
938,2015-08-21,2015-09-01,11
939,2015-09-08,2015-09-08,0
940,2015-09-25,2015-09-27,2
941,2016-10-07,2016-10-07,0
942,2015-06-01,2015-08-24,84
943,2015-08-25,2016-01-07,135
944,2016-07-22,2016-10-31,101
945,2016-01-09,2016-05-28,140
946,2016-06-19,2016-07-21,32
947,2015-06-03,2015-06-03,0
948,2015-08-16,2015-08-16,0
949,2016-01-23,2016-01-29,6
950,2015-08-17,2015-08-24,7
951,2015-12-22,2015-12-22,0
952,2016-02-07,2016-02-07,0
953,2016-04-09,2016-05-03,24
954,2016-07-02,2016-07-25,23
955,2016-09-11,2016-10-03,22
956,2015-06-18,2015-06-18,0
957,2015-08-22,2015-08-26,4
958,2015-08-10,2015-08-10,0
959,2015-06-18,2015-07-12,24
960,2015-08-21,2015-08-21,0
961,2015-09-25,2015-09-25,0
962,2016-06-20,2016-07-24,34
963,2016-09-12,2016-10-07,25
964,2015-06-23,2015-07-11,18
965,2015-09-05,2015-09-05,0
966,2015-06-01,2015-08-02,62
967,2015-09-20,2015-10-11,21
968,2015-11-27,2016-01-10,44
969,2016-02-13,2016-02-23,10
970,2016-05-22,2016-08-23,93
971,2016-09-26,2016-09-26,0
972,2015-07-12,2015-07-12,0
973,2015-10-20,2015-10-20,0
974,2015-11-27,2015-11-27,0
975,2015-12-30,2016-01-04,5
976,2016-03-28,2016-03-28,0
977,2016-06-17,2016-06-17,0
978,2016-09-10,2016-10-03,23
979,2015-08-12,2015-08-30,18
980,2016-06-20,2016-06-20,0
981,2015-06-07,2015-08-03,57
982,2015-10-30,2015-10-30,0
983,2016-01-24,2016-02-01,8
984,2016-09-06,2016-10-11,35
985,2015-07-01,2015-07-01,0
986,2015-06-15,2015-06-15,0
987,2015-07-20,2015-07-27,7
988,2015-11-30,2015-12-28,28
989,2016-02-13,2016-03-02,18
990,2016-04-12,2016-04-25,13
991,2016-05-30,2016-08-17,79
992,2016-09-29,2016-09-30,1
993,2015-08-16,2015-08-16,0
994,2015-06-01,2015-07-30,59
995,2015-07-31,2016-01-03,156
996,2015-06-01,2015-06-04,3
997,2015-06-10,2015-09-13,95
998,2016-01-06,2016-03-14,68
999,2016-04-14,2016-05-18,34
1000,2015-06-12,2015-06-12,0
1001,2015-07-19,2015-07-31,12
1002,2015-09-10,2015-09-10,0
1003,2016-01-09,2016-08-26,230
1004,2016-10-03,2016-10-30,27
1005,2015-11-18,2016-06-04,199
1006,2015-06-30,2015-12-30,183
1007,2015-06-01,2015-06-29,28
1008,2015-12-31,2016-05-30,151
1009,2016-08-11,2016-09-17,37
1010,2015-06-01,2015-06-01,0
1011,2015-08-25,2015-08-30,5
1012,2016-06-26,2016-06-26,0
1013,2015-07-12,2015-07-18,6
1014,2015-08-25,2015-09-22,28
1015,2015-11-10,2015-11-28,18
1016,2016-01-17,2016-01-24,7
1017,2016-03-14,2016-04-08,25
1018,2016-05-21,2016-10-17,149
1019,2015-07-08,2015-07-20,12
1020,2015-09-05,2015-09-05,0
1021,2015-06-21,2015-11-02,134
1022,2015-12-05,2016-01-19,45
1023,2016-05-14,2016-09-03,112
1024,2015-11-18,2015-11-18,0
1025,2016-01-25,2016-05-14,110
1026,2015-12-14,2015-12-14,0
1027,2016-07-18,2016-08-08,21
1028,2016-09-16,2016-10-26,40
1029,2015-12-06,2015-12-06,0
1030,2015-12-21,2015-12-21,0
1031,2015-06-03,2015-06-04,1
1032,2015-06-23,2015-07-03,10
1033,2015-08-29,2015-09-21,23
1034,2016-01-15,2016-01-15,0
1035,2016-03-13,2016-06-17,96
1036,2016-08-16,2016-09-13,28
1037,2016-10-21,2016-10-21,0
1038,2015-06-27,2015-06-27,0
1039,2015-08-09,2015-08-09,0
1040,2016-03-08,2016-03-08,0
1041,2015-06-10,2015-06-10,0
1042,2015-11-29,2015-12-31,32
1043,2015-06-10,2015-06-10,0
1044,2015-08-07,2015-08-07,0
1045,2015-09-19,2015-09-19,0
1046,2015-10-27,2015-10-31,4
1047,2016-01-04,2016-02-04,31
1048,2015-07-22,2015-08-09,18
1049,2015-10-30,2015-10-30,0
1050,2016-01-03,2016-01-03,0
1051,2016-02-28,2016-03-14,15
1052,2016-06-13,2016-06-13,0
1053,2016-07-20,2016-07-20,0
1054,2015-06-06,2015-10-09,125
1055,2016-02-03,2016-02-03,0
1056,2016-03-22,2016-03-22,0
1057,2016-04-26,2016-04-26,0
1058,2016-07-05,2016-07-05,0
1059,2015-06-13,2015-06-19,6
1060,2015-08-12,2015-08-12,0
1061,2015-10-09,2015-10-28,19
1062,2016-06-01,2016-06-01,0
1063,2015-06-14,2015-07-21,37
1064,2016-07-05,2016-07-09,4
1065,2015-11-06,2015-11-06,0
1066,2016-02-16,2016-02-16,0
1067,2016-05-20,2016-06-12,23
1068,2015-07-21,2015-09-22,63
1069,2015-11-07,2015-11-07,0
1070,2015-12-12,2016-10-29,322
1071,2016-02-02,2016-02-02,0
1072,2015-07-21,2015-07-21,0
1073,2015-08-09,2015-09-09,31
1074,2015-11-14,2015-12-11,27
1075,2016-08-08,2016-08-08,0
1076,2015-06-10,2015-07-23,43
1077,2015-10-07,2015-10-07,0
1078,2015-12-07,2015-12-07,0
1079,2015-07-05,2015-07-30,25
1080,2015-06-02,2015-09-25,115
1081,2015-09-26,2016-02-12,139
1082,2016-02-14,2016-07-08,145
1083,2016-08-06,2016-10-30,85
1084,2015-06-24,2015-10-12,110
1085,2016-01-16,2016-08-26,223
1086,2016-05-17,2016-05-18,1
1087,2016-06-16,2016-06-16,0
1088,2015-06-07,2015-09-06,91
1089,2015-09-08,2016-01-03,117
1090,2016-03-23,2016-03-23,0
1091,2016-06-16,2016-06-16,0
1092,2016-07-22,2016-08-05,14
1093,2015-07-24,2015-07-24,0
1094,2016-05-28,2016-05-28,0
1095,2016-07-12,2016-07-15,3
1096,2016-10-05,2016-10-05,0
1097,2015-06-04,2015-09-13,101
1098,2015-11-04,2015-11-04,0
1099,2015-12-30,2015-12-30,0
1100,2015-06-17,2015-06-26,9
1101,2015-07-26,2015-07-26,0
1102,2015-10-15,2015-10-20,5
1103,2015-11-22,2015-11-22,0
1104,2016-02-07,2016-02-21,14
1105,2016-03-26,2016-03-26,0
1106,2015-06-04,2015-09-06,94
1107,2015-10-29,2015-12-18,50
1108,2016-02-11,2016-03-03,21
1109,2016-04-14,2016-05-01,17
1110,2016-07-07,2016-10-31,116
1111,2015-06-02,2015-09-27,117
1112,2015-11-03,2015-11-23,20
1113,2015-07-20,2016-03-15,239
1114,2016-05-29,2016-07-22,54
1115,2016-08-27,2016-10-23,57
1116,2015-07-26,2015-08-10,15
1117,2016-01-28,2016-02-14,17
1118,2015-06-01,2015-06-18,17
1119,2016-02-22,2016-03-24,31
1120,2016-04-30,2016-05-31,31
1121,2015-06-12,2015-06-16,4
1122,2015-07-21,2015-08-16,26
1123,2015-09-20,2015-11-05,46
1124,2016-03-04,2016-03-09,5
1125,2016-06-24,2016-07-11,17
1126,2016-08-14,2016-08-14,0
1127,2016-10-07,2016-10-15,8
1128,2015-10-29,2016-02-27,121
1129,2016-04-21,2016-07-27,97
1130,2016-10-04,2016-10-27,23
1131,2015-10-22,2015-12-26,65
1132,2015-06-03,2015-06-03,0
1133,2015-12-27,2016-05-18,143
1134,2015-07-21,2015-09-21,62
1135,2016-06-05,2016-06-30,25
1136,2016-07-30,2016-10-30,92
1137,2015-12-14,2015-12-14,0
1138,2016-02-07,2016-04-19,72
1139,2016-05-25,2016-06-06,12
1140,2016-07-05,2016-07-05,0
1141,2016-09-04,2016-09-04,0
1142,2015-06-23,2015-06-26,3
1143,2015-09-20,2015-09-20,0
1144,2016-03-13,2016-03-13,0
1145,2016-04-17,2016-05-01,14
1146,2016-06-14,2016-06-14,0
1147,2016-10-25,2016-10-25,0
1148,2015-06-03,2016-10-31,516
1149,2016-05-05,2016-05-25,20
1150,2015-06-01,2015-06-08,7
1151,2015-07-20,2015-10-01,73
1152,2015-11-04,2015-11-18,14
1153,2015-12-02,2016-02-19,79
1154,2016-05-26,2016-06-09,14
1155,2016-07-08,2016-07-08,0
1156,2016-08-14,2016-10-14,61
1157,2015-08-01,2015-08-01,0
1158,2016-07-02,2016-07-02,0
1159,2016-09-05,2016-09-05,0
1160,2016-10-11,2016-10-11,0
1161,2015-06-08,2015-06-25,17
1162,2015-07-28,2015-08-11,14
1163,2015-12-27,2015-12-27,0
1164,2016-01-25,2016-02-09,15
1165,2016-03-13,2016-03-15,2
1166,2016-06-26,2016-07-05,9
1167,2016-10-11,2016-10-30,19
1168,2015-06-24,2015-07-13,19
1169,2015-09-14,2015-09-24,10
1170,2016-02-14,2016-02-18,4
1171,2015-06-16,2015-06-16,0
1172,2015-09-12,2015-11-13,62
1173,2016-01-27,2016-01-30,3
1174,2016-02-28,2016-03-09,10
1175,2016-04-07,2016-04-15,8
1176,2016-05-14,2016-05-14,0
1177,2016-08-15,2016-09-24,40
1178,2015-11-23,2015-11-23,0
1179,2016-01-05,2016-01-17,12
1180,2016-03-09,2016-03-24,15
1181,2016-05-29,2016-05-29,0
1182,2015-06-09,2015-08-09,61
1183,2015-09-25,2015-09-25,0
1184,2015-12-10,2015-12-10,0
1185,2016-02-11,2016-03-20,38
1186,2016-05-02,2016-06-30,59
1187,2015-06-03,2015-06-15,12
1188,2016-01-09,2016-01-18,9
1189,2016-03-07,2016-04-23,47
1190,2015-07-03,2015-09-17,76
1191,2016-02-17,2016-02-17,0
1192,2015-07-24,2015-07-24,0
1193,2016-01-24,2016-01-24,0
1194,2016-05-02,2016-05-17,15
1195,2016-07-04,2016-07-04,0
1196,2016-10-26,2016-10-26,0
1197,2015-06-12,2016-04-13,306
1198,2016-06-04,2016-06-04,0
1199,2015-06-09,2015-07-08,29
1200,2015-09-13,2015-12-23,101
1201,2016-01-27,2016-02-21,25
1202,2016-04-13,2016-05-03,20
1203,2015-06-12,2015-06-12,0
1204,2015-08-24,2015-09-24,31
1205,2015-12-29,2016-01-25,27
1206,2016-04-16,2016-04-30,14
1207,2016-06-02,2016-06-08,6
1208,2016-08-09,2016-09-08,30
1209,2015-06-16,2015-06-19,3
1210,2015-07-25,2015-07-28,3
1211,2016-02-15,2016-02-15,0
1212,2016-10-18,2016-10-18,0
1213,2015-10-10,2015-11-06,27
1214,2015-12-05,2016-08-26,265
1215,2016-09-25,2016-10-24,29
1216,2015-06-15,2016-02-11,241
1217,2016-04-03,2016-10-08,188
1218,2016-01-07,2016-01-07,0
1219,2015-07-25,2015-07-30,5
1220,2015-11-09,2015-11-09,0
1221,2016-01-31,2016-01-31,0
1222,2016-05-29,2016-05-29,0
1223,2016-08-11,2016-08-11,0
1224,2016-04-02,2016-04-02,0
1225,2016-02-05,2016-02-08,3
1226,2016-04-04,2016-04-18,14
1227,2015-10-31,2015-10-31,0
1228,2016-01-06,2016-01-07,1
1229,2015-06-01,2015-09-28,119
1230,2016-03-31,2016-09-29,182
1231,2015-10-07,2016-03-28,173
1232,2016-10-26,2016-10-27,1
1233,2015-09-04,2015-09-04,0
1234,2015-07-20,2015-07-20,0
1235,2015-09-21,2015-09-25,4
1236,2016-05-31,2016-05-31,0
1237,2015-10-26,2015-10-28,2
1238,2015-11-03,2015-11-03,0
1239,2016-03-08,2016-03-18,10
1240,2016-08-17,2016-08-17,0
1241,2016-10-07,2016-10-07,0
1242,2016-08-30,2016-08-31,1
1243,2015-06-24,2015-07-09,15
1244,2015-09-18,2015-09-18,0
1245,2015-11-16,2015-12-07,21
1246,2016-01-05,2016-02-04,30
1247,2016-03-05,2016-03-05,0
1248,2016-04-19,2016-04-27,8
1249,2016-07-13,2016-07-19,6
1250,2016-09-01,2016-09-20,19
1251,2015-06-16,2015-06-16,0
1252,2015-06-02,2015-06-04,2
1253,2015-06-17,2015-08-01,45
1254,2015-08-12,2015-08-26,14
1255,2016-04-07,2016-07-09,93
1256,2016-08-16,2016-10-30,75
1257,2015-06-02,2015-06-13,11
1258,2015-10-05,2015-10-30,25
1259,2015-12-27,2016-05-15,140
1260,2016-07-11,2016-07-30,19
1261,2016-09-13,2016-09-13,0
1262,2016-10-27,2016-10-27,0
1263,2015-07-18,2015-07-20,2
1264,2015-09-10,2015-09-17,7
1265,2015-11-09,2016-04-24,167
1266,2015-06-02,2015-06-19,17
1267,2016-09-25,2016-10-27,32
1268,2015-07-22,2015-07-23,1
1269,2015-09-16,2015-11-06,51
1270,2016-06-23,2016-07-31,38
1271,2015-07-24,2015-07-27,3
1272,2015-11-21,2015-11-21,0
1273,2016-01-16,2016-01-16,0
1274,2016-02-19,2016-02-19,0
1275,2015-06-04,2015-06-04,0
1276,2015-07-10,2015-07-17,7
1277,2015-08-30,2015-09-05,6
1278,2015-10-04,2015-10-04,0
1279,2015-11-02,2015-11-12,10
1280,2016-01-16,2016-10-28,286
1281,2015-07-14,2015-07-14,0
1282,2015-09-19,2015-09-19,0
1283,2016-02-21,2016-02-21,0
1284,2015-06-10,2015-07-07,27
1285,2015-06-19,2015-07-17,28
1286,2015-10-13,2015-11-07,25
1287,2015-12-21,2015-12-21,0
1288,2016-06-02,2016-06-27,25
1289,2016-08-10,2016-10-11,62
1290,2015-09-18,2015-10-01,13
1291,2015-10-20,2015-10-30,10
1292,2015-12-22,2015-12-27,5
1293,2016-01-26,2016-02-03,8
1294,2016-04-28,2016-06-14,47
1295,2016-07-24,2016-07-24,0
1296,2016-08-20,2016-09-07,18
1297,2016-10-01,2016-10-09,8
1298,2016-01-02,2016-01-05,3
1299,2015-07-08,2015-07-08,0
1300,2015-07-26,2015-07-26,0
1301,2015-09-12,2015-09-13,1
1302,2016-04-06,2016-04-06,0
1303,2016-05-14,2016-06-06,23
1304,2016-07-07,2016-08-28,52
1305,2015-10-08,2015-10-08,0
1306,2015-11-20,2015-11-20,0
1307,2016-02-07,2016-02-07,0
1308,2016-03-15,2016-03-15,0
1309,2015-06-22,2015-06-22,0
1310,2015-07-27,2015-07-27,0
1311,2015-10-28,2015-10-29,1
1312,2016-06-14,2016-07-09,25
1313,2016-08-30,2016-09-08,9
1314,2016-04-15,2016-04-15,0
1315,2016-04-29,2016-05-01,2
1316,2015-06-01,2015-08-29,89
1317,2015-10-07,2015-10-31,24
1318,2015-11-02,2015-12-07,35
1319,2016-01-07,2016-01-20,13
1320,2016-05-02,2016-10-31,182
1321,2015-07-29,2015-08-29,31
1322,2016-03-06,2016-03-06,0
1323,2015-06-08,2015-06-08,0
1324,2015-07-24,2015-09-06,44
1325,2015-06-09,2015-06-22,13
1326,2015-09-17,2016-05-20,246
1327,2016-06-30,2016-06-30,0
1328,2016-09-10,2016-10-27,47
1329,2015-06-19,2015-08-11,53
1330,2015-09-17,2015-09-17,0
1331,2015-10-25,2015-10-25,0
1332,2016-01-31,2016-03-08,37
1333,2016-05-03,2016-05-03,0
1334,2016-10-19,2016-10-19,0
1335,2016-10-29,2016-10-29,0
1336,2015-12-02,2015-12-31,29
1337,2015-06-02,2015-06-27,25
1338,2015-06-30,2015-07-07,7
1339,2016-01-01,2016-07-06,187
1340,2015-07-15,2015-08-01,17
1341,2015-09-11,2015-09-11,0
1342,2015-09-29,2015-09-29,0
1343,2015-11-30,2015-12-01,1
1344,2016-01-10,2016-01-10,0
1345,2016-02-08,2016-04-03,55
1346,2016-09-05,2016-09-05,0
1347,2015-11-11,2015-12-06,25
1348,2015-08-02,2015-09-21,50
1349,2015-12-12,2015-12-12,0
1350,2016-02-03,2016-03-27,53
1351,2016-09-15,2016-09-20,5
1352,2016-01-02,2016-01-02,0
1353,2015-10-11,2015-10-11,0
1354,2015-11-23,2015-11-23,0
1355,2015-08-28,2015-08-28,0
1356,2016-06-27,2016-06-27,0
1357,2016-03-01,2016-03-01,0
1358,2015-08-27,2015-10-08,42
1359,2016-01-10,2016-01-10,0
1360,2016-03-20,2016-03-20,0
1361,2016-07-09,2016-07-17,8
1362,2016-04-30,2016-06-26,57
1363,2015-07-12,2015-07-15,3
1364,2015-09-20,2015-11-16,57
1365,2016-05-29,2016-05-29,0
1366,2015-08-21,2015-08-21,0
1367,2015-09-24,2015-09-24,0
1368,2016-07-01,2016-07-01,0
1369,2016-09-06,2016-09-06,0
1370,2015-09-30,2015-10-20,20
1371,2015-06-02,2015-08-26,85
1372,2015-12-22,2015-12-22,0
1373,2016-01-24,2016-01-24,0
1374,2016-05-08,2016-05-08,0
1375,2016-06-12,2016-07-05,23
1376,2016-10-04,2016-10-22,18
1377,2015-06-23,2015-07-13,20
1378,2015-09-18,2015-10-11,23
1379,2015-11-29,2015-11-29,0
1380,2016-01-12,2016-01-12,0
1381,2016-03-27,2016-03-27,0
1382,2016-06-18,2016-07-15,27
1383,2015-06-13,2015-08-01,49
1384,2015-11-09,2016-04-19,162
1385,2015-10-09,2015-10-09,0
1386,2016-04-20,2016-04-20,0
1387,2016-06-12,2016-06-12,0
1388,2016-08-28,2016-10-26,59
1389,2015-07-12,2015-07-19,7
1390,2015-09-02,2015-09-05,3
1391,2016-02-02,2016-02-13,11
1392,2016-03-24,2016-08-22,151
1393,2016-09-22,2016-10-21,29
1394,2015-08-07,2016-02-07,184
1395,2015-06-02,2015-08-06,65
1396,2016-02-09,2016-04-01,52
1397,2016-06-25,2016-06-25,0
1398,2015-07-08,2015-11-24,139
1399,2015-09-04,2015-09-13,9
1400,2015-12-11,2015-12-11,0
1401,2016-05-07,2016-05-07,0
1402,2016-07-25,2016-07-25,0
1403,2016-02-23,2016-02-23,0
1404,2015-11-10,2015-11-10,0
1405,2015-12-28,2016-01-05,8
1406,2016-02-29,2016-03-10,10
1407,2015-06-08,2015-06-09,1
1408,2015-08-12,2015-08-12,0
1409,2015-09-08,2015-09-08,0
1410,2015-07-29,2015-07-29,0
1411,2016-02-21,2016-03-16,24
1412,2016-05-09,2016-05-09,0
1413,2016-08-22,2016-08-25,3
1414,2015-07-21,2015-07-27,6
1415,2015-08-28,2015-08-29,1
1416,2015-10-11,2015-11-11,31
1417,2016-01-17,2016-03-25,68
1418,2016-04-29,2016-04-29,0
1419,2016-06-01,2016-06-18,17
1420,2016-10-26,2016-10-26,0
1421,2016-02-28,2016-05-27,89
1422,2016-06-27,2016-06-27,0
1423,2016-08-02,2016-09-09,38
1424,2015-06-13,2015-09-03,82
1425,2015-11-04,2016-01-14,71
1426,2016-02-17,2016-04-18,61
1427,2016-05-19,2016-10-31,165
1428,2016-02-06,2016-02-21,15
1429,2015-06-16,2015-06-22,6
1430,2015-08-02,2015-08-02,0
1431,2015-10-09,2015-10-09,0
1432,2016-03-05,2016-04-04,30
1433,2016-05-19,2016-07-21,63
1434,2015-06-19,2015-06-19,0
1435,2015-08-23,2015-08-23,0
1436,2016-01-12,2016-02-01,20
1437,2016-02-08,2016-07-06,149
1438,2016-08-10,2016-09-22,43
1439,2016-10-21,2016-10-31,10
1440,2015-07-24,2016-01-05,165
1441,2016-05-25,2016-06-24,30
1442,2016-01-06,2016-03-21,75
1443,2016-07-11,2016-10-23,104
1444,2016-08-26,2016-08-26,0
1445,2015-07-08,2015-07-12,4
1446,2015-07-17,2015-12-11,147
1447,2016-01-10,2016-04-03,84
1448,2016-06-12,2016-10-23,133
1449,2015-06-01,2015-09-21,112
1450,2015-10-29,2015-10-29,0
1451,2015-12-27,2016-01-15,19
1452,2016-02-25,2016-02-25,0
1453,2016-05-02,2016-09-27,148
1454,2015-08-15,2015-08-28,13
1455,2015-10-11,2015-12-27,77
1456,2015-06-14,2015-06-16,2
1457,2016-01-02,2016-01-16,14
1458,2016-03-01,2016-03-01,0
1459,2016-04-11,2016-04-22,11
1460,2016-05-22,2016-06-30,39
1461,2016-08-03,2016-09-08,36
1462,2016-10-19,2016-10-30,11
1463,2015-10-27,2015-11-28,32
1464,2015-09-08,2015-09-08,0
1465,2015-11-06,2015-11-06,0
1466,2016-02-28,2016-02-28,0
1467,2016-06-21,2016-06-21,0
1468,2015-07-03,2015-07-26,23
1469,2015-08-02,2015-08-30,28
1470,2016-02-06,2016-02-06,0
1471,2016-05-21,2016-05-31,10
1472,2016-07-12,2016-08-17,36
1473,2015-06-30,2015-07-05,5
1474,2016-07-26,2016-09-06,42
1475,2015-06-02,2015-11-16,167
1476,2015-12-18,2016-03-02,75
1477,2016-03-31,2016-07-10,101
1478,2015-10-21,2015-11-21,31
1479,2015-12-30,2016-01-03,4
1480,2016-02-09,2016-02-11,2
1481,2016-03-24,2016-03-25,1
1482,2016-04-24,2016-07-30,97
1483,2016-02-12,2016-02-12,0
1484,2015-07-06,2015-07-25,19
1485,2016-09-20,2016-09-20,0
1486,2015-06-07,2015-07-30,53
1487,2015-10-07,2016-10-28,387
1488,2015-06-22,2015-07-14,22
1489,2015-09-18,2015-09-18,0
1490,2015-11-07,2015-11-30,23
1491,2016-01-17,2016-02-16,30
1492,2016-06-05,2016-06-18,13
1493,2015-07-04,2015-08-08,35
1494,2015-10-11,2015-10-24,13
1495,2016-02-21,2016-03-26,34
1496,2016-06-08,2016-06-08,0
1497,2016-07-24,2016-07-24,0
1498,2016-09-04,2016-09-04,0
1499,2016-10-31,2016-10-31,0
1500,2015-07-07,2015-07-11,4
1501,2015-07-12,2015-08-03,22
1502,2015-11-04,2015-11-04,0
1503,2016-01-25,2016-02-01,7
1504,2016-03-06,2016-03-06,0
1505,2016-04-15,2016-04-24,9
1506,2016-10-02,2016-10-02,0
1507,2015-09-27,2015-09-27,0
1508,2016-07-10,2016-07-10,0
1509,2015-06-18,2015-06-20,2
1510,2015-10-07,2015-10-17,10
1511,2016-01-08,2016-01-08,0
1512,2016-02-29,2016-03-05,5
1513,2015-06-20,2015-06-20,0
1514,2015-08-25,2015-09-26,32
1515,2015-06-03,2015-07-14,41
1516,2015-07-15,2016-02-01,201
1517,2016-02-14,2016-08-11,179
1518,2016-08-05,2016-10-26,82
1519,2015-07-05,2015-07-20,15
1520,2015-08-31,2015-08-31,0
1521,2015-10-22,2015-10-22,0
1522,2016-01-30,2016-01-30,0
