"","UserID","region","municipality_size","household_size","GenderID","Age","employment","income","children_per_household","social_class","education","life_stage"
"428",414,"2","4",3,"2",26,"6","4",0,"4","5","7"
"429",415,"4","5",1,"2",67,"7","2",0,"5","3","2"
"430",416,"5","4",3,"1",33,"3","5",1,"1","4","8"
"431",418,"1","7",5,"2",38,"2","6",3,"2","7","5"
"432",419,"4","5",4,"2",42,"2","6",2,"1","8","6"
"433",420,"4","4",2,"2",73,"7","4",0,"3","2","4"
"434",7406,"4","4",2,"2",73,"7","4",0,"3","2","4"
"435",421,"4","4",1,"2",70,"9","2",0,"5","3","2"
"436",422,"2","5",2,"2",69,"7","3",0,"4","4","4"
"437",423,"2","5",2,"2",62,"4",NA,0,"2","5","4"
"438",7407,"3","3",4,"2",32,"9","2",2,"3","5","6"
"439",424,"3","3",4,"2",32,"9","2",2,"3","5","6"
"440",8844,"1","8",4,"2",41,"2","3",2,"2","4","6"
"441",7408,"1","8",4,"2",41,"2","3",2,"2","4","6"
"442",425,"1","8",4,"2",41,"2","3",2,"2","4","6"
"443",427,"4","5",1,"1",20,"2","2",0,"2",NA,"1"
"444",428,"2","6",1,"2",29,"2",NA,0,"3","4","1"
"445",429,"5","4",2,"2",30,"1","4",0,"1","6","3"
"446",431,"2","6",2,"1",65,"4","3",1,"3","6","9"
"447",7411,"2","6",2,"1",65,"4","3",1,"3","6","9"
"448",433,"2","4",2,"2",32,"2","7",0,"1","8","3"
"449",435,"3","5",2,"1",47,"2","4",0,"3","4","4"
"450",437,"4","4",1,"2",28,"2","4",0,"1","8","1"
"451",438,"5","6",2,"2",61,"2","5",0,"2",NA,"4"
"452",440,"5","5",2,"1",63,"4","5",0,"3","6","4"
"453",9550,"5","6",1,"1",25,"8","1",0,"3","7","1"
"454",441,"5","6",1,"1",25,"8","1",0,"3","7","1"
"455",8845,"5","6",1,"1",25,"8","1",0,"3","7","1"
"456",9553,"5","6",1,"1",25,"8","1",0,"3","7","1"
"457",9557,"5","6",1,"1",25,"8","1",0,"3","7","1"
"458",442,"4","5",2,"2",71,"7","4",0,"2","6","4"
"459",443,"5","4",3,"2",53,"2","4",0,"4","3","7"
"460",7412,"5","4",3,"2",53,"2","4",0,"4","3","7"
"461",444,"4","3",3,"1",62,"2","5",0,"3","1","7"
"462",446,"2","5",2,"1",76,"7","4",0,"3","5","4"
"463",447,"4","5",2,"2",30,"2","5",0,"1","7","3"
"464",448,"3","3",2,"1",36,"2","5",0,"2","4","3"
"465",451,"3","4",2,"1",58,"2","5",0,"2","5","4"
"466",452,"2","5",3,"1",25,"2",NA,0,"3","2","7"
"467",454,"1","9",1,"1",51,"2",NA,0,"2","7","2"
"468",7415,"5","4",2,"2",30,"2","5",0,"2","7","3"
"469",455,"2","5",4,"2",22,"8","4",1,"4","5","6"
"470",7416,"2","5",4,"2",22,"8","4",1,"4","5","6"
"471",7417,"2","5",2,"2",64,"9","2",0,"3","3","4"
"472",456,"2","5",2,"2",64,"9","2",0,"3","3","4"
"473",457,"2","3",2,"1",72,"7","5",0,"5","3","4"
"474",458,"4","6",3,"1",70,"1","5",0,"1","1","7"
"475",459,"2","5",6,"2",46,"5","5",4,"1","7","6"
"476",9506,"2","5",6,"2",46,"5","5",4,"1","7","6"
"477",9163,"2","5",6,"2",46,"5","5",4,"1","7","6"
"478",9400,"2","5",6,"2",46,"5","5",4,"1","7","6"
"479",7418,"2","5",6,"2",46,"5","5",4,"1","7","6"
"480",461,"3","5",1,"2",53,"2","4",0,"3","4","2"
"481",463,"5","5",4,"1",46,"3","5",1,"1","6","7"
"482",464,"4","6",1,"2",37,"2","3",0,"3","4","1"
"483",465,"5","6",1,"1",56,"3","5",0,"2","7","2"
"484",467,"3","5",5,"2",37,"9","5",3,"3","7","5"
"485",468,"3","5",2,"2",52,"1","5",0,"1","8","4"
"486",469,"2","6",4,"1",51,"2","4",1,"2","5","6"
"487",8846,"2","6",4,"1",51,"2","4",1,"2","5","6"
"488",7419,"2","6",4,"1",51,"2","4",1,"2","5","6"
"489",470,"5","4",4,"2",54,"2","4",0,"4","4","7"
"490",7421,"4","4",2,"1",68,"7","4",0,"4","4","4"
"491",471,"2","6",3,"2",37,"2","7",1,"2","7","8"
"492",472,"1","9",1,"1",59,"2","3",0,"2","4","2"
"493",473,"5","4",2,"2",49,"4","4",0,"2","5","4"
"494",474,"2","6",4,"1",47,"2","7",2,"1","8","8"
"495",475,"5","3",2,"2",64,"2","5",0,"4","3","4"
"496",476,"2","6",3,"2",51,"3","3",1,"2","6","9"
"497",479,"5","6",4,"2",47,"2","2",3,"2","7","8"
"498",480,"4","3",3,"1",54,"1","7",0,"1","8","7"
"499",481,"5","4",3,"2",34,"2",NA,2,"2","4","8"
"500",7425,"5","4",3,"2",34,"2",NA,2,"2","4","8"
"501",485,"3","5",4,"2",38,"2","5",2,"3","4","6"
"502",486,"5","4",1,"1",58,"2",NA,0,"1","7","2"
"503",487,"1","5",3,"1",50,"2","7",1,"1","7","6"
"504",488,"5","4",2,"1",70,"7","3",0,"5","3","4"
"505",489,"1","6",3,"2",49,"2","7",0,"1","7","7"
"506",490,"5","4",4,"1",46,"2","5",2,"3","4","6"
"507",9165,"4","3",4,"1",45,"2","3",2,"3","4","6"
"508",491,"4","3",4,"1",45,"2","3",2,"3","4","6"
"509",492,"4","6",2,"1",54,"2","4",0,"3","4","4"
"510",493,"5","6",2,"2",27,"2","4",0,"3","4","3"
"511",7428,"5","6",2,"2",27,"2","4",0,"3","4","3"
"512",495,"2","6",2,"1",39,"4","6",0,"3","7","3"
"513",501,"2","6",5,"1",37,"3","6",3,"1","7","5"
"514",7433,"3","5",2,"2",59,"2","4",0,"2","3","4"
"515",502,"3","5",2,"2",59,"2","4",0,"2","3","4"
"516",8848,"4","4",4,"2",51,"2",NA,0,"5","4","7"
"517",503,"4","4",4,"2",51,"2",NA,0,"5","4","7"
"518",504,"2","5",2,"2",49,"2","3",0,"4","4","4"
"519",7435,"5","4",2,"1",64,"4","7",0,"1","8","4"
"520",505,"5","4",2,"1",64,"4","7",0,"1","8","4"
"521",506,"2","5",4,"2",19,"8",NA,1,"5","5","7"
"522",508,"5","4",3,"1",32,"2",NA,1,"5","1","5"
"523",7437,"5","4",5,"2",31,"9","2",2,"3","3","5"
"524",510,"2","6",3,"1",38,"2","5",1,"2","7","6"
"525",512,"3","4",4,"1",62,"2","2",2,"3","6","6"
"526",518,"4","6",2,"1",63,"4","4",0,"4","4","4"
"527",520,"3","6",2,"1",32,"2","5",0,"3","4","3"
"528",521,"2","5",2,"2",23,"8","2",0,"3","7","3"
"529",524,"1","7",1,"1",50,"2","2",0,"3","6","2"
"530",528,"5","6",2,"1",33,"2","4",0,"2","6","3"
"531",529,"2","5",2,"2",49,"2",NA,0,"4","2","4"
"532",532,"5","5",3,"2",34,"9","5",1,"1","7","5"
"533",533,"4","4",2,"2",65,"4","4",0,"4","3","4"
"534",534,"1","7",1,"2",50,"4","2",0,"4","4","2"
"535",538,"2","6",2,"1",69,"7","5",0,"4","4","4"
"536",539,"1","7",1,"2",41,"2","4",0,"3","4","1"
"537",540,"2","4",4,"2",41,"4","4",1,"4","4","6"
"538",541,"1","8",2,"2",28,"2","5",0,"2","7","3"
"539",7444,"5","6",5,"2",33,"2","6",3,"1","8","5"
"540",542,"5","5",1,"1",62,"6","1",0,"4","3","2"
"541",543,"5","6",2,"1",48,"2","5",0,"3",NA,"4"
"542",544,"5","6",4,"1",35,"2","7",2,"1",NA,"8"
"543",545,"5","5",1,"2",28,"2","1",0,"4","4","1"
"544",546,"5","4",4,"2",48,"9",NA,2,"5","4","6"
"545",547,"2","4",1,"2",72,"7","2",0,"4","2","2"
"546",548,"4","4",2,"2",55,"1","4",0,"5","4","4"
"547",7445,"4","4",2,"2",55,"1","4",0,"5","4","4"
"548",7446,"3","4",3,"1",57,"2","7",0,"3","7","7"
"549",549,"3","4",3,"1",57,"2","7",0,"3","7","7"
"550",551,"5","6",1,"1",47,"2","4",0,"1","8","2"
"551",552,"4","4",3,"2",49,"2",NA,0,"1","8","7"
"552",553,"2","4",2,"2",34,"4","4",0,"1","7","3"
"553",7447,"4","4",2,"1",69,"7","7",0,"1","8","4"
"554",556,"4","4",2,"1",69,"7","7",0,"1","8","4"
"555",557,"4","5",2,"2",57,"9",NA,0,"2","5","4"
"556",558,"5","4",3,"2",35,"2","6",1,"1","7","5"
"557",560,"2","6",3,"2",40,"9","4",1,"3","4","5"
"558",9167,"2","5",3,"2",55,"5",NA,0,"2","6","7"
"559",561,"2","5",3,"2",55,"5",NA,0,"2","6","7"
"560",562,"4","4",3,"2",27,"8",NA,0,"4","6","7"
"561",564,"5","4",3,"1",49,"3","5",0,"2","4","7"
"562",8853,"1","8",6,"2",38,"9","2",4,"3","4","6"
"563",565,"1","8",6,"2",38,"9","2",4,"3","4","6"
"564",7449,"1","8",6,"2",38,"9","2",4,"3","4","6"
"565",566,"2","3",5,"2",50,"2","6",0,"1","5","7"
"566",567,"2","6",2,"2",63,"2","4",0,"3","4","4"
"567",568,"1","8",1,"1",64,"3","4",0,"2","6","2"
"568",569,"4","4",2,"1",63,"2","7",0,"2","6","4"
"569",571,"2","5",1,"2",62,"4",NA,0,"4","4","2"
"570",7451,"5","4",4,"2",38,"2",NA,2,"2","6","6"
"571",573,"5","4",4,"2",38,"2",NA,2,"2","6","6"
"572",575,"2","5",2,"1",52,"2","5",0,"3","4","9"
"573",576,"2","5",4,"1",48,"3","6",2,"2","6","6"
"574",577,"3","5",3,"1",58,"2","2",1,"5","2","6"
"575",578,"4","4",1,"1",35,"2","2",0,"1","5","1"
"576",579,"2","5",4,"2",58,"5","5",1,"3","7","9"
"577",580,"2","6",4,"1",47,"2","6",2,"2","6","6"
"578",581,"4","4",3,"1",45,"2","4",1,"3","4","6"
"579",7452,"3","6",3,"2",54,"2","3",0,"1","5","7"
"580",582,"5","4",3,"1",45,"3","7",0,"1","7","9"
"581",583,"5","3",1,"2",32,"2","5",0,"2","7","1"
"582",584,"2","3",2,"1",33,"2",NA,0,"1","8","3"
"583",586,"3","6",3,"1",50,"2","4",1,"2","4","8"
"584",587,"2","6",4,"1",45,"5","3",2,"4","3","8"
"585",588,"5","4",2,"1",73,"7","5",0,"2","6","4"
"586",589,"5","4",2,"2",74,"7",NA,0,"3","3","4"
"587",590,"4","4",1,"2",44,"2","2",0,"3","4","1"
"588",591,"5","5",3,"1",49,"2","5",1,"3","4","7"
"589",592,"2","4",5,"1",46,"2","5",3,"1","5","6"
"590",593,"2","5",1,"2",38,"4","1",0,"5","2","1"
"591",594,"2","6",2,"1",44,"2","5",0,"1","7","3"
"592",595,"3","4",1,"1",51,"4","1",0,"5","3","2"
"593",596,"1","8",1,"1",59,"2","4",0,"2","7","2"
"594",597,"4","6",3,"2",36,"2","4",0,"2","8","7"
"595",598,"5","4",1,"1",75,"7","3",0,"4","4","2"
"596",600,"5","4",4,"1",47,"2","7",2,"1","3","8"
"597",603,"1","5",2,"2",43,"2","4",1,"2","6","8"
"598",604,"2","3",1,"1",60,"3","5",0,"4","2","2"
"599",605,"3","4",1,"2",30,"4","1",0,"4","4","1"
"600",606,"2","3",1,"1",59,"2","3",0,"3","3","2"
"601",7456,"4","4",2,"2",71,"7","4",0,"5","5","4"
"602",607,"4","4",2,"2",71,"7","4",0,"5","5","4"
"603",609,"4","4",1,"2",72,"7","1",0,"5","2","2"
"604",610,"5","5",1,"1",42,"2","5",0,"3","6","1"
"605",611,"4","6",2,"2",35,"1","5",0,"2","8","3"
"606",612,"2","6",1,"2",61,"5","1",0,"4","3","2"
"607",9168,"5","4",4,"2",57,"1","5",0,"2","4","7"
"608",614,"5","4",4,"2",57,"1","5",0,"2","4","7"
"609",615,"3","4",2,"1",46,"2","3",0,"2","4","4"
"610",616,"4","6",2,"1",55,"2","5",0,"2","4","4"
"611",618,"2","6",1,"1",49,"2","5",0,"3",NA,"2"
"612",619,"4","4",3,"2",31,"1","4",1,"1","7","5"
"613",620,"2","4",6,"1",39,"2","5",4,"3","4","5"
"614",7460,"3","3",3,"2",51,"4","1",1,"5","2","7"
"615",621,"3","3",3,"2",51,"4","1",1,"5","2","7"
"616",622,"5","3",1,"1",48,"3","5",0,"1","8","2"
"617",623,"3","5",4,"1",45,"2","4",2,"3","4","6"
"618",624,"4","6",2,"1",25,"8","2",0,"1","6","3"
"619",625,"3","4",3,"2",32,"3","5",1,"3","6","5"
"620",626,"5","4",1,"2",37,"2","1",0,"2","4","1"
"621",627,"3","4",4,"1",43,"2","6",2,"2",NA,"8"
"622",628,"1","7",1,"2",60,"4","2",0,"4","4","2"
"623",629,"2","4",5,"1",42,"2","7",3,"2","6","5"
"624",631,"4","4",7,"1",47,"2","5",3,"1","4","6"
"625",632,"5","4",2,"1",28,"3","4",0,"1","6","3"
"626",633,"2","4",4,"1",46,"2","4",2,"2","2","8"
"627",634,"4","5",4,"2",36,"2",NA,2,"2","4","6"
"628",635,"1","5",1,"2",30,"8","1",0,"3","7","1"
"629",636,"3","4",4,"1",29,"8","1",2,"4","7","8"
"630",638,"4","6",1,"1",24,"8",NA,0,"3","6","1"
"631",639,"5","6",4,"1",50,"2","6",1,"2","6","6"
"632",640,"5","6",1,"2",24,"8","1",0,"3","5","1"
"633",642,"3","3",3,"1",43,"2","5",1,"2","4","6"
"634",643,"4","4",2,"1",62,"7","5",0,"4","4","4"
"635",645,"2","3",1,"2",66,"9","1",0,"5","4","2"
"636",647,"5","3",2,"2",55,"9","4",0,"5","4","4"
"637",9169,"5","3",2,"2",55,"9","4",0,"5","4","4"
"638",648,"5","5",1,"2",63,"4","2",0,"5","1","2"
"639",649,"5","4",4,"1",25,"8",NA,0,"5",NA,"7"
"640",650,"5","5",2,"1",66,"1",NA,0,"1","4","4"
"641",655,"5","4",5,"1",47,"2","4",0,"3","3","7"
"642",659,"4","4",1,"2",23,"8","1",0,"3","7","1"
"643",660,"5","4",4,"1",40,"1","2",2,"1","3","6"
"644",663,"2","4",1,"2",50,"2",NA,0,"4","3","2"
"645",664,"5","4",2,"2",44,"6","3",0,"3","4","3"
"646",668,"5","6",2,"1",66,"4","4",0,"4","4","4"
"647",669,"5","4",4,"2",36,"3","5",2,"3","4","5"
"648",670,"2","6",1,"1",68,"7","4",0,"5","2","2"
"649",671,"2","3",2,"2",25,"2","5",0,"1","4","3"
"650",672,"4","4",2,"1",66,"7","3",0,"4","4","4"
"651",673,"1","4",2,"1",68,"7","4",0,"2","6","4"
"652",675,"2","6",2,"1",60,"2","6",0,"3","4","4"
"653",7470,"1","9",2,"1",62,"2","5",0,"1","6","4"
"654",676,"1","9",2,"1",62,"2","5",0,"1","6","4"
"655",677,"2","4",3,"1",68,"7","3",0,"4","4","9"
"656",9171,"2","4",3,"1",68,"7","3",0,"4","4","9"
"657",8855,"1","5",2,"1",76,"7","4",0,"4","4","4"
"658",678,"1","5",2,"1",76,"7","4",0,"4","4","4"
"659",679,"2","6",2,"1",77,"2","4",0,"2","3","4"
"660",681,"3","5",1,"1",42,"5","2",0,"3","7","1"
"661",682,"5","5",3,"1",47,"1","7",1,"1","6","6"
"662",685,"5","6",4,"1",39,"2","5",2,"3","4","5"
"663",686,"4","4",1,"2",23,"8","1",0,"3","5","1"
"664",687,"4","4",4,"1",35,"2","7",2,"2","7","5"
"665",688,"3","3",1,"1",74,"7","5",0,"1","8","2"
"666",690,"3","6",4,"2",46,"2",NA,2,"1","4","6"
"667",9172,"3","6",4,"2",46,"2",NA,2,"1","4","6"
"668",9507,"5","4",10,"1",42,"2",NA,8,"4","2","5"
"669",692,"5","4",10,"1",42,"2",NA,8,"4","2","5"
"670",693,"5","5",1,"1",21,"8","1",0,"3","6","1"
"671",694,"2","4",1,"1",37,"2","4",0,"4","2","1"
"672",695,"1","3",2,"1",73,"7","6",0,"1","8","4"
"673",9577,"5","4",4,"2",52,"2","6",0,"2","7","7"
"674",696,"3","6",4,"1",39,"2","5",2,"3","4","6"
"675",697,"2","5",2,"1",26,"2","2",0,"3",NA,"9"
"676",699,"2","6",3,"1",50,"1","2",1,"1","3","8"
"677",700,"5","6",1,"1",62,"2","5",0,"1","8","2"
"678",701,"2","5",4,"1",45,"2","5",2,"3","4","5"
"679",7480,"1","7",3,"2",43,"2","3",2,"2","3","8"
"680",702,"5","6",1,"1",33,"1","2",0,"1","7","1"
"681",703,"5","4",2,"1",31,"2","6",0,"1",NA,"3"
"682",704,"2","6",4,"1",49,"3",NA,2,"2","7","6"
"683",705,"4","6",2,"1",65,"2","7",0,"1","8","4"
"684",706,"5","6",2,"2",35,"2","5",0,"3","6","3"
"685",707,"1","9",1,"1",49,"2","7",0,"1","8","2"
"686",708,"3","3",2,"1",48,"2","6",0,"2","4","4"
"687",709,"4","6",6,"2",38,"2",NA,4,"3","4","6"
"688",710,"1","7",1,"2",70,"7","2",0,"3","5","2"
"689",711,"3","6",2,"1",35,"5","4",0,"2","6","3"
"690",712,"4","4",4,"1",44,"2","7",2,"1","7","6"
"691",7481,"5","4",4,"2",30,"2","3",2,"2","5","5"
"692",713,"5","4",2,"2",35,"2","5",0,"2","7","3"
"693",715,"1","8",4,"2",37,"2","5",2,"1","4","6"
"694",716,"5","4",4,"1",39,"2","6",2,"3","4","5"
"695",7483,"1","8",4,"2",45,"2",NA,1,"1","7","7"
"696",717,"4","4",2,"2",79,"9","3",0,"5","2","4"
"697",718,"1","4",1,"1",35,"2","5",0,"1","8","1"
"698",720,"1","8",2,"2",33,"2","7",0,"1",NA,"3"
"699",721,"5","4",4,"2",29,"2","5",2,"3","6","5"
"700",722,"2","6",3,"2",34,"2","4",1,"1","4","5"
"701",724,"2","6",4,"2",35,"1","7",2,"1","8","8"
"702",725,"4","6",1,"1",63,"1","2",0,"1","8","2"
"703",726,"4","6",2,"1",31,"2","5",0,"2","7","3"
"704",727,"5","5",2,"1",34,"2","5",0,"1","7","3"
"705",728,"2","4",1,"2",32,"2","4",0,"1",NA,"1"
"706",729,"2","5",1,"2",32,"2","4",0,"2","6","1"
"707",730,"5","4",5,"2",30,"1",NA,2,"4","4","6"
"708",731,"5","6",4,"1",46,"2",NA,2,"1","4","6"
"709",732,"3","3",3,"1",52,"2","5",0,"2","6","7"
"710",734,"2","4",2,"1",31,"2","5",0,"2","6","3"
"711",735,"2","4",4,"1",38,"2",NA,2,"2",NA,"6"
"712",739,"3","5",1,"1",37,"5","2",0,"3","5","1"
"713",740,"1","5",2,"2",58,"7","3",0,"4","5","4"
"714",741,"4","6",1,"2",33,"2","3",0,"1","6","1"
"715",742,"2","2",2,"1",31,"2","6",0,"2","7","3"
"716",744,"4","6",3,"1",39,"2","3",2,"4","4","8"
"717",745,"1","8",3,"2",58,"4","1",0,"3","3","6"
"718",748,"2","5",3,"2",33,"2","5",1,"3","4","5"
"719",749,"4","4",1,"2",66,"3","5",0,"3","3","2"
"720",750,"4","4",3,"2",33,"1",NA,1,"1","8","8"
"721",751,"4","6",3,"1",24,"2",NA,0,"4","4","7"
"722",752,"4","6",1,"2",29,"2","2",0,"2","6","1"
"723",753,"2","5",2,"1",27,"1","5",0,"1","7","3"
"724",754,"2","6",2,"2",25,"8","4",0,"1","6","3"
"725",755,"5","4",1,"1",73,"7","3",0,"2","6","2"
"726",756,"2","4",3,"1",54,"2","6",0,"1","6","8"
"727",9173,"2","4",3,"1",54,"2","6",0,"1","6","8"
"728",757,"5","3",4,"1",26,"8",NA,0,"4",NA,"7"
"729",758,"1","6",5,"1",25,"2",NA,0,"4",NA,"7"
"730",759,"2","6",1,"2",27,"8","1",0,"3","7","1"
"731",760,"5","3",1,"1",52,"4","3",0,"5","2","2"
"732",761,"3","6",2,"1",25,"8","3",0,"1",NA,"3"
"733",762,"5","4",5,"2",36,"1","4",3,"2","5","5"
"734",763,"4","4",4,"2",34,"2","4",2,"3","4","6"
"735",764,"4","6",2,"1",38,"2","2",0,"5","2","3"
"736",765,"2","5",3,"2",27,"8","1",0,"3",NA,"7"
"737",766,"1","9",2,"1",74,"7","4",0,"5","1","4"
"738",767,"3","6",1,"2",34,"2","4",0,"1","8","1"
"739",768,"1","8",4,"1",48,"2","5",2,"2","2","6"
"740",769,"5","5",4,"1",45,"2",NA,2,"2","6","6"
"741",7489,"5","5",4,"1",45,"2",NA,2,"2","6","6"
"742",770,"2","6",5,"1",46,"2","4",3,"1","5","5"
"743",771,"4","6",4,"1",41,"2","5",2,"3","4","6"
"744",772,"5","6",5,"1",45,"1","7",3,"1","8","6"
"745",773,"2","6",4,"2",38,"9","2",3,"5","3","8"
"746",774,"4","6",1,"2",28,"8","1",0,"3","7","1"
"747",775,"4","4",4,"1",31,"2","5",2,"1","4","5"
"748",776,"2","6",2,"2",29,"2","3",0,"2","7","3"
"749",777,"2","5",4,"1",41,"2","5",2,"2","4","5"
"750",778,"1","7",1,"2",31,"2","4",0,"1","8","1"
"751",779,"1","8",2,"2",59,"9","4",0,"1","7","4"
"752",781,"2","6",3,"2",32,"2","5",1,"1","7","8"
"753",784,"3","4",6,"1",40,"2","7",4,"1","8","6"
"754",785,"2","5",3,"1",20,"5",NA,0,"5","5","9"
"755",786,"5","4",4,"1",34,"2","5",2,"1","6","5"
"756",788,"2","4",3,"1",33,"2","6",1,"2","7","8"
"757",790,"2","6",1,"1",30,"2","3",0,"2","6","1"
"758",792,"5","4",1,"1",35,"2",NA,0,"4","2","1"
"759",793,"5","4",2,"1",46,"3","5",1,"1","7","8"
"760",794,"1","8",2,"1",21,"2",NA,0,"3","4","3"
"761",795,"2","5",2,"1",31,"2",NA,0,"2","4","3"
"762",796,"3","5",4,"1",40,"2","5",2,"1","7","6"
"763",797,"1","8",3,"1",31,"2",NA,0,"1","8","7"
"764",798,"2","5",1,"1",44,"2","4",0,"2","4","1"
"765",799,"4","4",2,"1",31,"2","4",0,"2","6","3"
"766",801,"5","4",4,"1",37,"2","5",2,"1","8","5"
"767",802,"2","5",1,"1",25,"8","1",0,"3","6","1"
"768",803,"1","4",4,"2",32,"1","4",2,"3","4","5"
"769",804,"5","5",1,"2",83,"7","4",0,"2","6","2"
"770",806,"2","5",1,"1",33,"2","2",0,"2","5","1"
"771",9402,"4","4",4,"2",54,"2","4",0,"2","4","7"
"772",807,"4","4",4,"2",54,"2","4",0,"2","4","7"
"773",808,"2","6",1,"1",24,"3","3",0,"1","8","1"
"774",809,"5","4",5,"1",34,"2","5",3,"2","6","5"
"775",810,"5","4",3,"2",35,"2","5",1,"2","5","5"
"776",811,"5","4",2,"1",26,"2","4",0,"4",NA,"3"
"777",813,"5","4",2,"2",65,"4","4",0,"5","2","4"
"778",7496,"4","4",3,"1",26,"1","4",1,"1","4","6"
"779",814,"4","4",3,"1",26,"1","4",1,"1","4","6"
"780",816,"4","6",3,"2",50,"4","1",2,"3","5","8"
"781",817,"2","6",1,"2",27,"3","4",0,"2","7","1"
"782",818,"2","4",2,"2",48,"2","6",0,"1","6","9"
"783",819,"5","4",4,"1",37,"2","5",2,"1","6","5"
"784",822,"2","5",2,"2",30,"2","4",0,"2","8","3"
"785",9403,"2","5",2,"2",30,"2","4",0,"2","8","3"
"786",823,"5","4",4,"2",42,"2","5",2,"4","7","6"
"787",824,"4","4",4,"1",35,"2","5",2,"3","6","5"
"788",825,"2","5",3,"1",31,"2","5",1,"1","8","5"
"789",826,"2","3",3,"1",30,"2","5",1,"1","7","5"
"790",7497,"2","6",4,"2",39,"2","5",2,"3","4","6"
"791",827,"1","8",3,"1",38,"2","5",1,"1","5","8"
"792",828,"2","3",4,"1",38,"2","5",2,"3","4","6"
"793",829,"2","4",4,"1",50,"2","5",0,"3","4","7"
"794",831,"2","5",2,"1",44,"2","5",0,"1","8","3"
"795",7498,"2","3",6,"2",40,"9","3",4,"4","2","6"
"796",8859,"2","3",6,"2",40,"9","3",4,"4","2","6"
"797",9509,"2","3",6,"2",40,"9","3",4,"4","2","6"
"798",832,"2","3",6,"2",40,"9","3",4,"4","2","6"
"799",9174,"2","3",6,"2",40,"9","3",4,"4","2","6"
"800",833,"5","4",2,"2",58,"9",NA,0,"3","4","4"
"801",834,"1","8",6,"1",35,"3","5",4,"2","7","5"
"802",835,"1","8",2,"1",73,"7","5",0,"2","6","4"
"803",836,"4","6",2,"1",66,"4","2",0,"5","2","4"
"804",837,"2","4",4,"1",32,"3","5",2,"1","8","5"
"805",839,"2","6",1,"2",66,"4","2",0,"5","2","2"
"806",840,"5","5",3,"1",21,"8",NA,1,"2","5","9"
"807",841,"3","4",2,"1",26,"2","3",0,"3","7","3"
"808",842,"3","3",2,"1",69,"7","7",0,"1","8","4"
"809",843,"4","6",2,"2",30,"8",NA,0,"5","4","3"
"810",844,"5","4",2,"2",63,"2",NA,0,"4","3","4"
"811",845,"3","4",3,"1",43,"2",NA,1,"2","7","6"
"812",8860,"4","6",4,"2",48,"2",NA,2,"2","6","8"
"813",846,"4","6",4,"2",48,"2",NA,2,"2","6","8"
"814",847,"4","4",4,"1",45,"2","6",2,"3","5","6"
"815",848,"5","3",3,"2",21,"2","4",0,"1","4","7"
"816",849,"2","3",4,"2",21,"8","2",0,"4","6","7"
"817",851,"5","4",2,"2",58,"2",NA,0,"3","4","4"
"818",852,"2","6",4,"1",33,"2","5",2,"1","6","5"
"819",853,"4","6",2,"1",31,"3","5",0,"1","8","3"
"820",854,"5","4",2,"1",32,"2","6",0,"1","7","3"
"821",7499,"5","4",2,"1",32,"2","6",0,"1","7","3"
"822",855,"4","6",1,"1",37,"2","2",0,"1","8","1"
"823",856,"2","4",2,"1",34,"2","5",0,"2",NA,"3"
"824",857,"5","6",4,"2",49,"2",NA,1,"2","4","8"
"825",858,"4","4",4,"1",34,"2","5",2,"2","7","5"
"826",859,"2","6",1,"1",32,"3","3",0,"1","8","1"
"827",860,"4","4",2,"1",66,"4","3",0,"3","6","4"
"828",7500,"4","4",2,"1",66,"4","3",0,"3","6","4"
"829",861,"2","6",1,"1",27,"8","1",0,"3","6","1"
"830",862,"4","4",2,"2",57,"9","5",0,"3","7","4"
"831",863,"2","6",1,"1",37,"3","4",0,"1","8","1"
"832",864,"5","6",1,"1",34,"2","4",0,"1","8","1"
"833",865,"3","5",3,"2",45,"5","3",1,"4","4","6"
"834",866,"2","4",2,"1",32,"3","5",0,"1","8","3"
"835",9175,"4","4",2,"2",61,"7","2",0,"5","2","4"
"836",867,"2","4",2,"1",30,"2","4",0,"2","7","3"
"837",7501,"2","4",2,"2",59,"9","3",0,"4","2","4"
"838",868,"2","4",2,"2",59,"9","3",0,"4","2","4"
"839",869,"5","6",1,"2",21,"8","1",0,"3","6","1"
"840",870,"5","6",2,"2",63,"2","3",0,"5","2","4"
"841",7502,"5","6",2,"2",63,"2","3",0,"5","2","4"
"842",871,"3","4",5,"1",33,"2","3",3,"4","2","5"
"843",873,"2","4",4,"2",20,"8",NA,0,"5","2","7"
"844",874,"5","4",5,"1",22,"2",NA,1,"3","4","8"
"845",875,"2","6",4,"1",25,"3",NA,0,"1",NA,"7"
"846",876,"4","5",4,"1",23,"8","5",1,"2","7","7"
"847",879,"4","4",2,"2",60,"9","6",0,"1","6","4"
"848",881,"2","4",3,"1",36,"2","5",1,"1","6","6"
"849",882,"2","5",2,"1",38,"2","5",0,"3","4","3"
"850",883,"5","4",2,"1",63,"2",NA,0,"3","2","4"
"851",884,"5","4",3,"2",35,"2","4",1,"2","7","8"
"852",885,"4","4",4,"1",29,"2","5",2,"2","6","5"
"853",886,"1","7",4,"2",34,"2","6",2,"1","8","5"
"854",887,"2","6",5,"1",33,"3","6",3,"2","7","5"
"855",7503,"1","7",2,"2",71,"9",NA,0,"5","3","4"
"856",888,"1","7",2,"2",71,"9",NA,0,"5","3","4"
"857",9510,"4","5",6,"2",41,"9","5",4,"2","5","6"
